date,V36612,V36613,V1160788296,V1038114416,v1146067261,v1154426989,v1146067262,v1146067263,v1154426990,V36634,V44201362,v1154426991,V36635,V36610,V36625,V36628,V36636,v1146067264,V1203435186,V1210798115,V36632,V1490410223,V1490410224,V36624
15/03/2017,17245,78678,,,,,,,,0,6989,,1191,104102,77079,23315,500,,,,3208,,,104102
22/03/2017,17246,78706,,,,,,,,5,6992,,1191,104141,77020,22917,505,,,,3699,,,104141
29/03/2017,16621,78734,,,,,,,,17,6993,,1225,103591,77599,21452,517,,,,4023,,,103591
05/04/2017,16622,79305,,,,,,,,0,6998,,1213,104139,78107,22270,500,,,,3261,,,104139
12/04/2017,16918,79875,,,,,,,,0,6999,,1215,105006,78843,22348,500,,,,3315,,,105006
19/04/2017,16921,79903,,,,,,,,0,7002,,1214,105040,78647,22558,500,,,,3335,,,105040
26/04/2017,17542,80479,,,,,,,,0,7003,,1217,106239,78725,23565,500,,,,3449,,,106239
03/05/2017,17545,78808,,,,,,,,0,7003,,1232,104588,79364,21330,500,,,,3394,,,104588
10/05/2017,17691,79284,,,,,,,,0,7004,,1233,105211,79629,21656,500,,,,3427,,,105211
17/05/2017,17693,79858,,,,,,,,0,7002,,1232,105786,79800,22169,500,,,,3317,,,105786
24/05/2017,18239,80081,,,,,,,,0,7003,,1232,106555,80509,22125,500,,,,3421,,,106555
31/05/2017,18240,80655,,,,,,,,0,7003,,1229,107127,80665,22468,500,,,,3495,,,107127
07/06/2017,19161,79173,,,,,,,,0,6931,,1227,106492,80788,21713,500,,,,3491,,,106492
14/06/2017,19160,79747,,,,,,,,0,6968,,1228,107103,80789,22235,500,,,,3580,,,107103
21/06/2017,19753,80234,,,,,,,,0,6963,,1230,108179,81003,22933,500,,,,3744,,,108179
28/06/2017,19749,80663,,,,,,,,0,6972,,1234,108618,81884,22649,500,,,,3585,,,108618
05/07/2017,20591,81234,,,,,,,,0,6972,,1148,109945,82455,23343,500,,,,3648,,,109945
12/07/2017,20591,81796,,,,,,,,64,6987,,1150,110588,82041,24445,564,,,,3538,,,110588
19/07/2017,20812,82265,,,,,,,,0,6985,,1151,111213,81889,25335,500,,,,3489,,,111213
26/07/2017,20813,82835,,,,,,,,0,7487,,1139,112275,81934,26345,500,,,,3496,,,112275
02/08/2017,21330,79397,,,,,,,,0,7488,,1122,109337,82420,22904,500,,,,3514,,,109337
09/08/2017,21334,79425,,,,,,,,0,7501,,1121,109381,82475,22895,500,,,,3509,,,109381
16/08/2017,21928,79999,,,,,,,,0,7501,,1120,110548,81867,24822,500,,,,3359,,,110548
23/08/2017,21932,80212,,,,,,,,0,7000,,1119,110263,81737,24628,500,,,,3398,,,110263
30/08/2017,21255,80774,,,,,,,,0,7001,,1124,110154,82336,23865,500,,,,3453,,,110154
06/09/2017,21245,79144,,,,,,,,0,7000,,1122,108512,82686,21935,500,,,,3390,,,108512
13/09/2017,21114,79624,,,,,,,,0,7001,,1122,108861,81958,22941,500,,,,3463,,,108861
20/09/2017,21119,79652,,,,,,,,0,7002,,1126,108899,81651,23183,500,,,,3565,,,108899
27/09/2017,21439,80223,,,,,,,,0,7003,,1129,109794,81924,23287,500,,,,4083,,,109794
04/10/2017,21446,80252,,,,,,,,0,7001,,1217,109916,82409,23520,500,,,,3487,,,109916
11/10/2017,21041,80824,,,,,,,,0,7002,,1217,110084,82822,23375,500,,,,3387,,,110084
18/10/2017,21048,81397,,,,,,,,0,7002,,1214,110661,82683,24155,500,,,,3323,,,110661
25/10/2017,21021,81862,,,,,,,,0,7003,,1215,111101,82528,24770,500,,,,3303,,,111101
01/11/2017,21027,79770,,,,,,,,0,7404,,1214,109414,82507,23162,500,,,,3245,,,109414
08/11/2017,20026,80301,,,,,,,,0,7405,,1216,108949,82600,22679,500,,,,3170,,,108949
15/11/2017,20031,80851,,,,,,,,27,7705,,1220,109834,82691,23402,527,,,,3214,,,109834
22/11/2017,19279,81291,,,,,,,,0,7706,,1217,109493,82373,23459,500,,,,3161,,,109493
29/11/2017,19283,81822,,,,,,,,0,7805,,1219,110130,82515,23876,500,,,,3238,,,110130
06/12/2017,18631,81335,,,,,,,,61,7721,,1219,108967,82840,22982,32,,,,3113,,,108967
13/12/2017,18635,81364,,,,,,,,0,7741,,1218,108958,83204,22099,500,,,,3155,,,108958
20/12/2017,18629,81895,,,,,,,,0,9334,,1223,111081,84462,22828,500,,,,3290,,,111081
27/12/2017,18629,82070,,,,,,,,0,9477,,1227,111404,85775,21861,500,,,,3268,,,111404
03/01/2018,18381,82096,,,,,,,,0,9479,,1157,111113,85226,22163,500,,,,3224,,,111113
10/01/2018,18385,82125,,,,,,,,0,7879,,1162,109551,83219,22483,500,,,,3349,,,109551
17/01/2018,18302,82619,,,,,,,,0,7880,,1165,109966,82193,23893,500,,,,3379,,,109966
24/01/2018,18306,83125,,,,,,,,0,8792,,1165,111388,81831,24079,500,,,,4978,,,111388
31/01/2018,17999,83533,,,,,,,,0,8794,,1169,111495,82037,25264,500,,,,3693,,,111495
07/02/2018,18002,80227,,,,,,,,0,8794,,1165,108188,81996,21852,500,,,,3840,,,108188
14/02/2018,18394,80724,,,,,,,,0,8795,,1167,109079,82031,22258,500,,,,4290,,,109079
21/02/2018,18398,81229,,,,,,,,0,8305,,1167,109098,82082,22265,500,,,,4252,,,109098
28/02/2018,19417,81646,,,,,,,,0,8307,,1186,110557,81984,23614,500,,,,4459,,,110557
07/03/2018,18921,79859,,,,,,,,28,8805,,1185,108798,81845,21874,529,,,,4550,,,108798
14/03/2018,19840,79888,,,,,,,,0,8805,,1184,109717,81706,22601,500,,,,4910,,,109717
21/03/2018,19844,80232,,,,,,,,0,8402,,1186,109664,81811,23101,500,,,,4252,,,109664
28/03/2018,19268,80262,,,,,,,,0,8404,,1186,109120,82964,21935,250,,,,3971,,,109120
04/04/2018,19272,80678,,,,,,,,0,7906,,1206,109062,82866,22015,250,,,,3930,,,109062
11/04/2018,19264,81097,,,,,,,,0,7908,,1205,109475,82627,22624,250,,,,3975,,,109475
18/04/2018,19269,81402,,,,,,,,0,8305,,1208,110183,82584,23488,250,,,,3861,,,110183
25/04/2018,20032,81823,,,,,,,,0,8307,,1205,111367,82838,24463,250,,,,3816,,,111367
02/05/2018,20037,79858,,,,,,,,249,8307,,1201,109651,83262,22095,498,,,,3796,,,109651
09/05/2018,20823,79888,,,,,,,,0,8309,,1201,110221,83409,22665,250,,,,3897,,,110221
16/05/2018,20828,80307,,,,,,,,0,7906,,1203,110244,83847,22096,250,,,,4051,,,110244
23/05/2018,21966,80721,,,,,,,,0,7908,,1202,111798,84324,23037,250,,,,4187,,,111798
30/05/2018,21971,80870,,,,,,,,0,8308,,1203,112352,84390,23431,250,,,,4280,,,112352
06/06/2018,22558,78977,,,,,,,,0,8205,,1197,110937,84498,21977,250,,,,4211,,,110937
13/06/2018,22564,79395,,,,,,,,0,8244,,1197,111400,84386,22402,250,,,,4362,,,111400
20/06/2018,23081,79425,,,,,,,,38,8243,,1199,111986,84601,22859,288,,,,4238,,,111986
27/06/2018,23087,79737,,,,,,,,0,7877,,1202,111902,85551,21989,250,,,,4112,,,111902
04/07/2018,23728,80157,,,,,,,,0,7879,,1266,113029,86201,22471,250,,,,4107,,,113029
11/07/2018,23735,80578,,,,,,,,0,7890,,1272,113474,85689,23500,250,,,,4034,,,113474
18/07/2018,24100,80608,,,,,,,,49,7892,,1268,113917,85507,24057,299,,,,4054,,,113917
25/07/2018,24107,81028,,,,,,,,0,8892,,1268,115295,85784,25213,250,,,,4049,,,115295
01/08/2018,23846,79066,,,,,,,,0,10395,,1261,114567,86701,23490,250,,,,4127,,,114567
08/08/2018,23853,79096,,,,,,,,0,8908,,1263,113120,87093,20195,250,,,,5581,,,113120
15/08/2018,24338,79515,,,,,,,,0,8910,,1264,114026,87014,22724,250,,,,4039,,,114026
22/08/2018,24345,79668,,,,,,,,40,8209,,1263,113525,86865,22309,291,,,,4060,,,113525
29/08/2018,25951,80088,,,,,,,,0,8211,,1268,115518,87565,23622,250,,,,4080,,,115518
05/09/2018,25958,78290,,,,,,,,0,8603,,1262,114113,88225,21509,250,,,,4129,,,114113
12/09/2018,25698,78320,,,,,,,,0,8606,,1267,113891,88235,21232,250,,,,4174,,,113891
19/09/2018,25706,78350,,,,,,,,0,8806,,1266,114128,87833,21958,250,,,,4088,,,114128
26/09/2018,26218,78770,,,,,,,,0,8808,,1265,115061,88042,22618,250,,,,4151,,,115061
03/10/2018,26226,79049,,,,,,,,0,8607,,1296,115178,88008,22802,250,,,,4117,,,115178
10/10/2018,26142,79466,,,,,,,,0,8609,,1296,115513,87905,23203,269,,,,4135,,,115513
17/10/2018,26150,79886,,,,,,,,345,8109,,1297,115787,87105,24163,595,,,,3924,,,115787
24/10/2018,26068,80300,,,,,,,,43,8111,,1297,115819,86517,24863,293,,,,4146,,,115819
31/10/2018,26076,80331,,,,,,,,0,8108,,1308,115823,86839,25036,250,,,,3698,,,115823
07/11/2018,25319,78085,,,,,,,,0,8111,,1300,112815,86944,22024,250,,,,3598,,,112815
14/11/2018,25327,78505,,,,,,,,90,8110,,1299,113332,86904,22254,341,,,,3833,,,113332
21/11/2018,25071,78925,,,,,,,,0,8113,,1299,113407,86760,22602,250,,,,3794,,,113407
28/11/2018,25079,79347,,,,,,,,0,8208,,1304,113939,86982,22868,250,,,,3840,,,113939
05/12/2018,25039,78867,,,,,,,,0,8101,,1330,113337,87277,22078,250,,,,3731,,,113337
12/12/2018,25047,78898,,,,,,,,86,8534,,1312,113878,87430,22175,335,,,,3938,,,113878
19/12/2018,24966,79322,,,,,,,,22,10727,,1321,116358,88702,23309,272,,,,4075,,,116358
26/12/2018,24974,79603,,251,,,,,,0,12170,,1317,118316,89912,23438,816,,,,4150,,,118316
02/01/2019,24219,79630,,251,,,,,,0,12174,,1337,117612,90028,23389,250,,,,3944,,,117612
09/01/2019,24227,79662,,251,,,,,,0,10876,,1337,116354,88317,23870,250,,,,3917,,,116354
16/01/2019,24295,80088,,252,,,,,,0,8677,,1339,114649,87010,23305,250,,,,4084,,,114649
23/01/2019,24303,80518,,252,,,,,,0,9391,,1339,115802,86393,25058,250,,,,4101,,,115802
30/01/2019,23749,80951,,252,,,,,,0,9394,,1340,115685,86444,24905,250,,,,4087,,,115685
06/02/2019,23756,78590,,252,,,,,,0,9393,,1333,113324,86431,22421,250,,,,4222,,,113324
13/02/2019,23800,79011,,252,,,,,,0,9396,,1333,113793,86433,22912,250,,,,4197,,,113793
20/02/2019,23808,79444,,252,,,,,,0,9710,,1336,114550,86516,23576,250,,,,4208,,,114550
27/02/2019,23825,79476,,252,,,,,,0,9713,,1341,114607,86314,23721,250,,,,4323,,,114607
06/03/2019,23835,77688,,252,,,,,,0,9700,,1343,112818,86249,21973,250,,,,4347,,,112818
13/03/2019,23877,77719,,252,,,,,,0,9703,,1344,112895,86206,21930,250,,,,4509,,,112895
20/03/2019,23885,77750,,253,,,,,,0,10000,,1344,113232,85993,22851,250,,,,4138,,,113232
27/03/2019,24126,78174,,516,,,,,,0,10004,,1346,114166,86387,23369,250,,,,4160,,,114166
03/04/2019,24134,78454,,516,,,,,,0,9989,,1271,114364,86791,23496,250,,,,3827,,,114364
10/04/2019,24053,79003,,516,,,,,,0,9993,,1272,114837,86943,23706,250,,,,3938,,,114837
17/04/2019,24062,79427,,516,,,,,,0,9990,,1276,115271,87818,23318,250,,,,3884,,,115271
24/04/2019,24180,79909,,517,,,,,,0,9993,,1276,115875,87693,23885,250,,,,4047,,,115875
01/05/2019,24188,77844,,517,,,,,,116,10014,,1271,113950,87794,21761,366,,,,4029,,,113950
08/05/2019,24428,78265,,517,,,,,,0,10017,,1271,114498,88103,22195,250,,,,3951,,,114498
15/05/2019,24437,78816,,517,,,,,,2,10010,,1270,115052,88542,22460,252,,,,3799,,,115052
22/05/2019,24926,79155,,517,,,,,,0,10013,,1273,115885,88917,22875,250,,,,3843,,,115885
29/05/2019,24935,79188,,518,,,,,,0,10313,,1276,116229,88711,23338,250,,,,3930,,,116229
05/06/2019,25643,77455,,518,,,,,,0,10185,,1266,115067,88939,22324,86,,,,3719,,,115067
12/06/2019,25652,77878,,518,,,,,,0,10185,,1267,115501,88963,22525,250,,,,3762,,,115501
19/06/2019,26143,78218,,511,,,,,,0,10185,,1269,116328,89026,23199,250,,,,3853,,,116328
26/06/2019,26152,78250,,512,,,,,,0,10217,,1267,116398,90023,22380,250,,,,3745,,,116398
03/07/2019,25995,78673,,512,,,,,,0,10219,,1205,116604,90524,22258,250,,,,3572,,,116604
10/07/2019,26004,79229,,512,,,,,,0,10286,,1253,117284,90014,23545,250,,,,3474,,,117284
17/07/2019,26198,79261,,512,,,,,,0,10289,,1210,117470,89616,24108,250,,,,3496,,,117470
24/07/2019,26207,79684,,513,,,,,,0,9989,,1211,117603,89671,24173,250,,,,3509,,,117603
31/07/2019,26550,80097,,513,,,,,,0,9992,,1210,118362,90468,24093,250,,,,3551,,,118362
07/08/2019,26058,78191,,513,,,,,,0,10008,,1207,115977,90653,21460,250,,,,3613,,,115977
14/08/2019,26647,78613,,513,,,,,,0,10011,,1207,116990,89917,23025,250,,,,3799,,,116990
21/08/2019,26855,78858,,513,,,,,,0,10211,,1208,117645,89685,23836,250,,,,3874,,,117645
28/08/2019,27366,79446,,514,,,,,,0,10214,,1211,118751,90461,24224,250,,,,3816,,,118751
04/09/2019,27574,76665,,514,,,,,,0,10902,,1209,116864,90995,21759,250,,,,3860,,,116864
11/09/2019,27066,76696,,514,,,,,,0,10905,,1209,116391,90172,21971,250,,,,3998,,,116391
18/09/2019,27075,76727,,514,,,,,,0,11311,,1195,116822,89621,23091,250,,,,3860,,,116822
25/09/2019,25925,77146,,515,,,,,,0,11315,,1195,116096,89851,22197,250,,,,3798,,,116096
02/10/2019,25934,77485,,515,,,,,,0,11596,,1196,116726,89857,22826,250,,,,3792,,,116726
09/10/2019,25729,77943,,515,,,,,,0,11600,,1198,116986,90266,22734,250,,,,3737,,,116986
16/10/2019,25738,78519,,515,,,,,,0,11699,,1197,117668,90212,23465,250,,,,3741,,,117668
23/10/2019,25459,78939,,515,,,,,,0,11703,,1197,117814,89828,23937,240,,,,3809,,,117814
30/10/2019,25468,79285,,516,,,,,,0,12200,,1198,118667,90028,24581,250,,,,3807,,,118667
06/11/2019,25086,77456,,516,,,,,,0,12204,,1193,116456,90333,22091,250,,,,3782,,,116456
13/11/2019,25094,78026,,516,,,,,,0,12504,,1193,117333,90129,23039,250,,,,3915,,,117333
20/11/2019,24488,78573,,516,,,,,,0,12508,,1193,117279,89789,23403,250,,,,3837,,,117279
27/11/2019,24496,78996,,517,,,,,,0,12813,,1196,118017,90080,23877,250,,,,3810,,,118017
04/12/2019,23490,78519,,517,,,,,,0,12667,,1193,116385,90423,21754,250,,,,3958,,,116385
11/12/2019,23498,78550,,517,,,,,,0,12859,,1194,116618,90543,21688,250,,,,4137,,,116618
18/12/2019,23192,78582,,510,,,,,,0,15247,,1200,118731,91524,22847,250,,,,4110,,,118731
25/12/2019,23199,79003,,511,,,,,,0,15512,,1201,119425,93086,21944,250,,,,4146,,,119425
01/01/2020,23367,79030,,511,,,,,,0,15517,,1217,119642,93094,21766,250,,,,4533,,,119642
08/01/2020,23375,79062,,511,,,,,,0,15496,,1218,119662,91486,23651,250,,,,4275,,,119662
15/01/2020,23468,79484,,511,,,,,,0,13100,,1219,117783,90109,22654,250,,,,4770,,,117783
22/01/2020,23476,79946,,511,,,,,,0,13414,,1221,118568,89389,24584,250,,,,4346,,,118568
29/01/2020,23642,80368,,512,,,,,,0,13418,,1223,119163,89367,25121,250,,,,4425,,,119163
05/02/2020,23649,78901,,512,,,,,,0,13093,,1227,117381,89413,23084,250,,,,4635,,,117381
12/02/2020,24386,79250,,512,,,,,,0,13097,,1227,118473,89276,24241,250,,,,4706,,,118473
19/02/2020,24394,79673,,512,,,,,,0,14513,,1232,120325,89222,25362,250,,,,5492,,,120325
26/02/2020,25030,80251,,513,,,,,,0,14518,,1231,121543,89126,25310,250,,,,6857,,,121543
04/03/2020,25039,76466,,513,,,,,,0,15479,,1236,118733,89204,21308,250,,,,7971,,,118733
11/03/2020,26332,76498,,513,,,,,,0,15480,,1235,120059,89043,21462,250,,,,9304,,,120059
18/03/2020,27215,76928,,1013,,,,,,0,18739,,1236,125131,90005,22015,1979,,,,11131,,,125131
25/03/2020,25773,76960,,1382,278,,14986,,,0,33480,,1235,154094,91538,29520,20619,10777,,,1640,,,154094
01/04/2020,25780,77650,,1926,845,,34489,,,8900,64769,,1274,215633,92131,26014,85373,10411,,,1703,,,215633
08/04/2020,25707,83280,,2727,1988,,38766,1906,,8902,110781,,1277,275333,92502,36700,134138,10239,,,1755,,,275333
15/04/2020,29906,90220,,2995,2775,,37589,2907,,9904,142903,,1277,320475,92930,46240,169280,10159,,,1866,,,320475
22/04/2020,37977,97673,,3837,3730,,28264,2910,,5922,166929,,1279,348520,93235,46929,197251,9250,,,1856,,,348520
29/04/2020,53963,105521,,4015,4263,,25036,2993,,6098,181244,,1279,384412,93777,69010,210264,9832,,,1530,,,384412
06/05/2020,65825,111629,,4500,4837,,10793,2849,,793,189371,,1274,391871,94749,77550,209028,8926,,,1618,,,391871
13/05/2020,79815,119229,,5265,5324,229,8799,1838,,794,194057,,1263,416613,95395,108186,202116,9153,,,1763,,,416613
20/05/2020,91705,125488,,5526,5786,826,8350,1824,,794,200878,,1265,442440,96141,119255,216170,9092,,,1783,,,442440
27/05/2020,104497,132687,,6001,6204,1744,4696,1824,,781,204347,,1273,464054,96718,143049,213615,8818,,,1853,,,464054
03/06/2020,107843,137570,1244,6398,6536,2971,3767,1925,22,606,209583,,1351,479815,97507,127687,244106,9430,,,1085,,,479815
10/06/2020,115844,145218,1268,6564,6934,3794,3717,1725,60,606,211227,,1267,498223,97981,140509,249213,9243,,,1277,,,498223
17/06/2020,118446,152192,1273,7111,7326,4388,3513,1726,94,606,211180,,1266,509120,98438,138700,261176,9351,,,1456,,,509120
24/06/2020,124449,160039,1280,7258,7549,4770,3098,1676,105,607,209290,,1265,521387,99114,143061,266891,10819,,,1502,,,521387
01/07/2020,129527,166662,1283,7448,7629,5130,1709,1627,139,606,205188,,1234,528184,100066,146573,269228,10679,,451,1188,,,528184
08/07/2020,135530,173163,1277,7611,7415,5193,1165,758,140,612,195225,,1235,529324,100550,174986,243167,9073,,321,1227,,,529324
15/07/2020,137810,181533,1281,7719,7369,5580,950,328,141,626,195235,,1239,539810,100750,180332,248759,8227,,440,1301,,,539810
22/07/2020,139716,188541,1296,7953,7329,6070,140,258,141,627,186513,,1237,539821,101104,168843,259530,8335,,616,1393,,,539821
29/07/2020,140047,195934,1317,8096,7391,6597,0,0,141,636,185553,,1236,546949,101755,162466,272339,8173,91,755,1371,,,546949
05/08/2020,133813,197517,1326,8230,7365,7193,0,0,141,636,185567,,1243,543032,102178,146792,283142,7796,880,832,1412,,,543032
12/08/2020,126255,203271,1321,8291,7372,7545,0,0,141,616,185628,,1243,541684,102100,139995,290068,7714,166,178,1463,,,541684
19/08/2020,120022,209895,1340,8467,7386,7844,0,0,141,616,185619,,1242,542573,102025,133632,297433,7617,30,331,1506,,,542573
26/08/2020,112488,216659,1338,8610,7402,8132,0,0,141,612,185695,,1243,542319,102189,125862,304777,7772,48,115,1557,,,542319
02/09/2020,106972,215973,1359,8739,7427,8433,0,0,141,712,185696,,1238,536691,102618,103561,320542,7797,32,556,1584,,,536691
09/09/2020,102538,220460,2676,8886,7423,8823,0,0,156,702,181831,,1239,534733,103016,98907,322149,8158,452,270,1781,,,534733
16/09/2020,99903,226972,2676,8948,7434,9228,0,0,156,359,181839,,1238,538754,102799,100122,324926,8813,37,387,1669,,,538754
23/09/2020,97097,232373,2668,9084,7316,9473,0,0,156,250,178003,,1239,537660,102740,89499,333521,8560,1178,443,1719,,,537660
30/09/2020,93613,239198,2679,9133,7036,9882,0,0,157,150,169951,,1242,533041,102984,81766,337195,8390,532,416,1758,,,533041
07/10/2020,89103,245605,2663,9322,6511,10273,0,0,157,150,161931,,1241,526958,103428,101183,310717,8750,1035,44,1801,,,526958
14/10/2020,86668,252108,2674,9398,6209,10728,0,0,158,150,157964,,1241,527298,103651,113398,297576,9268,1330,233,1841,,,527298
21/10/2020,84178,258666,2658,9525,5791,11160,0,0,168,151,155276,,1245,528819,103336,115876,297754,9328,844,39,1643,,,528819
28/10/2020,77183,267967,2691,9601,5483,11441,0,0,168,1,155274,,1246,531054,103495,117058,298988,9138,426,270,1680,,,531054
04/11/2020,70186,270001,2668,9720,5280,11817,0,0,168,1,155105,31,1240,526218,103857,112902,297247,9617,882,0,1713,,,526218
11/11/2020,70070,271964,2646,9722,5161,12306,0,0,161,1,155120,1089,1243,529482,104241,109781,303027,9896,786,0,1751,,,529482
18/11/2020,69104,280486,2673,9723,4828,12864,0,0,181,0,155133,596,1243,536833,104202,117133,303667,10071,235,0,1525,,,536833
25/11/2020,63668,284181,2687,9725,4571,13286,0,0,180,0,155464,418,1245,535424,104175,96048,322198,10074,1302,0,1627,,,535424
02/12/2020,60451,288701,2646,9727,4313,13460,0,0,180,0,155211,907,1235,536830,104572,92396,326336,10262,1666,0,1599,,,536830
09/12/2020,59335,292660,3471,9729,4055,13776,0,0,180,0,155238,966,1236,540647,104915,98504,323582,10349,1658,0,1639,,,540647
16/12/2020,58917,297127,3467,9657,3798,14262,0,0,180,0,155223,961,1248,544840,105244,98147,327042,10727,1987,0,1693,,,544840
23/12/2020,53000,302980,3488,9659,3527,14552,0,0,180,0,155361,687,1252,544685,106490,80677,343468,9482,2832,0,1736,,,544685
30/12/2020,53003,306860,3516,9661,3344,14977,0,0,180,0,155315,260,1252,548367,107022,82472,344435,9780,2885,0,1773,,,548367
06/01/2021,52446,306288,3495,9662,3189,14972,0,0,180,0,155319,906,1235,547693,106302,87103,338963,9816,3691,0,1818,,,547693
13/01/2021,52164,310983,3486,9664,3046,15308,0,0,180,0,155331,1420,1238,552820,105231,92680,340861,9298,2878,0,1873,,,552820
20/01/2021,50287,318416,3484,9666,2864,15650,0,0,172,0,155465,1545,1242,558791,104555,81917,357676,8851,3873,0,1919,,,558791
27/01/2021,49609,323669,3486,9668,2771,16169,0,0,171,0,153557,1327,1245,561671,104638,78053,361446,8612,6953,0,1968,,,561671
03/02/2021,49052,321994,3461,9669,2690,16558,0,0,171,0,153460,2133,1250,560438,104751,69406,367154,8644,8488,0,1994,,,560438
10/02/2021,48009,325853,3447,9671,2609,16945,0,0,199,1,153476,2777,1251,564239,104782,75172,366595,8619,7206,0,1865,,,564239
17/02/2021,46572,329236,4251,9673,2543,17369,0,0,198,0,153472,3791,1252,568357,104834,66038,379440,8944,7016,0,2084,,,568357
24/02/2021,45974,332155,4118,9675,2478,17745,0,0,173,0,153361,6161,1256,573095,104781,60239,389950,8793,7198,0,2135,,,573095
03/03/2021,45977,330775,4137,9676,2412,17842,0,0,185,0,153250,6343,1243,571841,104857,52790,394126,8728,9186,0,2152,,,571841
10/03/2021,45119,338299,4151,9678,2346,18069,0,0,185,0,150004,6264,1245,575360,104791,63213,387928,8704,8516,0,2207,,,575360
17/03/2021,44461,341771,4071,9648,2280,18190,0,0,185,0,141678,8644,1244,572172,104732,66954,372983,9404,16419,0,1680,,,572172
24/03/2021,43543,348348,4139,9649,2159,18409,0,0,218,0,133612,7192,1244,568513,104890,63665,361542,17298,19381,0,1738,,,568513
31/03/2021,42496,352555,4113,9651,2033,18552,0,0,202,0,113699,7763,1320,552386,105619,57532,359611,9010,18759,0,1854,,,552386
07/04/2021,40492,356002,4132,9653,1934,18642,0,0,197,0,85721,7102,1324,525198,105689,59862,329553,8889,19309,0,1897,,,525198
14/04/2021,40054,360795,4100,9655,1809,18744,0,0,197,0,56505,7541,1327,500728,105613,53330,312391,8295,19154,0,1945,,,500728
21/04/2021,39835,365890,4076,9656,1681,18835,0,0,197,0,40629,7801,1329,489931,106035,55712,299130,8978,18702,0,1375,,,489931
28/04/2021,34077,369660,4050,9658,1560,18853,0,0,197,0,35174,8355,1332,482916,106831,43339,303928,8474,18924,0,1420,,,482916
05/05/2021,27638,368573,4078,9660,1341,18883,0,0,197,0,33672,7889,1323,473254,107045,56297,275620,8354,24479,0,1458,,,473254
12/05/2021,27420,371825,4100,9662,1176,18937,0,0,197,0,34174,8995,1319,477803,107076,60293,275024,8302,25618,0,1489,,,477803
19/05/2021,26405,375514,4130,9663,1062,18954,0,0,191,0,33422,8977,1320,479639,107499,63990,272618,8542,25742,0,1250,,,479639
26/05/2021,22086,380798,4198,9665,982,19018,0,0,192,0,33411,7214,1320,478884,108009,59116,273572,9041,27851,0,1296,,,478884
02/06/2021,18011,378701,4146,9667,968,18352,0,0,191,0,32633,7449,1311,471428,108300,44363,284155,9342,23934,0,1335,,,471428
09/06/2021,18011,383858,4728,9668,908,18385,0,0,192,0,32635,6436,1308,476131,108415,49901,278899,9422,28072,0,1421,,,476131
16/06/2021,17092,386789,4741,9598,834,18312,0,0,191,0,32629,6637,1308,478130,108492,58895,270882,12106,26287,0,1468,,,478130
23/06/2021,11873,390635,4734,9599,758,18284,0,0,188,0,32631,6542,1312,476554,108859,59225,269105,9776,28119,0,1470,,,476554
30/06/2021,11873,395618,4736,9601,684,18282,0,0,188,0,32611,6309,1344,481247,109769,62068,273813,8680,25387,0,1529,,,481247
07/07/2021,11874,399471,4788,9603,612,18321,0,0,188,0,32613,5378,1332,484180,109778,74045,261510,8660,28609,0,1579,,,484180
14/07/2021,10924,403397,4753,9604,536,18332,0,0,188,0,32613,5680,1333,487361,109640,81488,258702,8420,27480,0,1631,,,487361
21/07/2021,9604,407343,4741,9606,450,18356,0,0,188,0,32603,4890,1331,489112,109615,70411,271901,8515,27402,0,1268,,,489112
28/07/2021,7765,411645,4822,9608,406,18385,0,0,186,0,32600,4071,1333,490821,110230,74338,270591,8131,26206,0,1326,,,490821
04/08/2021,7765,407957,4828,9610,361,18400,0,0,186,0,32602,3508,1318,486535,110621,73304,262249,9006,30007,0,1349,,,486535
11/08/2021,7401,410284,4767,9611,331,18331,0,0,177,0,31117,5209,1317,488545,110528,88108,250039,8686,29782,0,1402,,,488545
18/08/2021,6522,413965,4800,9613,293,18370,0,0,177,0,31115,4042,1316,490213,110466,79973,260909,8740,28874,0,1250,,,490213
25/08/2021,5642,415735,4777,9615,263,18331,0,0,177,0,31104,5005,1316,491964,110545,79473,262936,8814,28863,0,1332,,,491964
01/09/2021,5642,413727,4820,9616,225,17783,0,0,177,0,31100,4123,1312,488525,111062,59679,276555,8962,30930,0,1337,,,488525
08/09/2021,5382,415801,5293,9618,195,17598,0,0,177,0,29624,4113,1311,489113,111441,67916,270498,9064,28801,0,1394,,,489113
15/09/2021,4722,418109,5303,9587,150,17582,0,0,177,0,29621,4365,1311,490929,111154,64271,273485,11297,29274,0,1447,,,490929
22/09/2021,4062,421148,5292,9589,127,17583,0,0,176,0,29623,4488,1316,493406,111058,56720,280906,13620,29591,0,1512,,,493406
29/09/2021,4063,420881,5178,9591,108,17472,0,0,175,0,29604,8259,1318,496649,111850,60631,285388,9719,27503,0,1557,,,496649
06/10/2021,3713,423116,5193,9592,93,17478,0,0,175,0,29605,8063,1354,498383,112031,66631,278282,9932,29855,0,1652,,,498383
13/10/2021,3273,423852,5196,9594,78,17386,0,0,175,0,29607,9565,1359,500084,112203,66407,279701,9972,30102,0,1699,,,500084
20/10/2021,2833,426475,5198,9596,58,17258,0,0,175,0,29596,9858,1358,502403,112064,64621,281289,10724,32465,0,1240,,,502403
27/10/2021,2833,430598,5286,9597,38,17194,0,0,174,0,29545,9718,1358,506342,112212,67683,282417,9844,32848,0,1338,,,506342
